"gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"DNPEP (23549)",5686.07719380156,0.254234920536213,0.315963869051496,0.80463288824577,0.4210315576945,0.683497569179683
"SLC9A3 (6550)",183.372367054106,-0.698932435684689,0.868992674264231,-0.804301873173406,0.42122265613157,0.683583670291526
"C2orf49 (79074)",1860.52910987003,-0.258972396661181,0.321961460338301,-0.804358373791277,0.421190034136789,0.683583670291526
"LPCAT1 (79888)",3562.6888512348,0.426649958135668,0.530359205917015,0.804454704237614,0.421134418848238,0.683583670291526
"TMEM260 (54916)",878.215236238703,0.306760425709238,0.381503989858004,0.804081828406077,0.421349718415859,0.683715175589815
"MDK (4192)",12097.639847574,0.898699108609128,1.11799525180289,0.80384877052016,0.421484319491061,0.683858883858025
"ACTR6 (64431)",2151.46000965006,0.217272249951518,0.270404671089017,0.803507754050565,0.421681316795394,0.684103787645126
"ANO8 (57719)",2389.64547353458,0.505938386935655,0.63001187192306,0.803061671506791,0.421939089830831,0.684109402595013
"RABL2B (11158)",988.199166787483,0.295663939464094,0.368290292969502,0.802801336630877,0.422089569491921,0.684109402595013
"LHPP (64077)",775.132206845913,0.42484063273051,0.528935448783933,0.803199395516511,0.421859494847037,0.684109402595013
"GTDC1 (79712)",822.828793913438,-0.227863634634472,0.283816092879821,-0.802856639742972,0.422057600365469,0.684109402595013
"CLN6 (54982)",2632.43786995152,0.25078787511138,0.312418685613997,0.802730075566723,0.422130765540823,0.684109402595013
"SRSF1 (6426)",5263.47365689571,-0.303561720217043,0.378173509334613,-0.802704876793598,0.422145333525373,0.684109402595013
"UBL7 (84993)",1938.40221374679,-0.236913563174481,0.294889887950286,-0.80339670112534,0.421745481147778,0.684109402595013
"MPLKIP (136647)",1795.17191482745,-0.24695708322272,0.307592393064611,-0.802871230859231,0.422049165900652,0.684109402595013
"SLCO3A1 (28232)",1412.64783233598,-0.914526309525384,1.13904927117833,-0.802885645657206,0.422040833454489,0.684109402595013
"ANKRD13B (124930)",1203.54578977074,0.620514400290167,0.772829592663113,0.802912318810051,0.422025415344256,0.684109402595013
"FTSJ1 (24140)",3215.98865643481,-0.222774562240198,0.277584616579087,-0.80254649910229,0.422236902021269,0.68418315071713
"SCAPER (49855)",769.621629566906,0.20411396544439,0.254369210237431,0.802431887310055,0.422303173849454,0.684215897072403
"KLHL29 (114818)",633.113400749727,-0.908530758411417,1.1326971590276,-0.802095027051514,0.422497991403355,0.684382242563298
"PACS1 (55690)",5447.8453884592,0.425031127250394,0.529856938932916,0.80216204794141,0.422459226785787,0.684382242563298
"PLCD4 (84812)",78.5457746212998,-0.844116548513598,1.05264441253183,-0.801900944387593,0.422610259803381,0.68448945579756
"TXNL1 (9352)",4681.25942730716,-0.343520903163633,0.428551251724769,-0.801586512187471,0.422792182274955,0.684669686625752
"MYO1G (64005)",93.1904149758877,0.667762077216885,0.833129486485554,0.801510555140414,0.422836135967237,0.684669686625752
"GLOD4 (51031)",5056.4049260869,-0.307042379527808,0.383099204202521,-0.801469635435456,0.422859815881557,0.684669686625752
"APOBEC3H (164668)",5.42632566472462,1.27632167898563,1.59367273751716,0.800868113596558,0.42320800149215,0.685021265228099
"PDCL (5082)",2563.10131152577,0.279988351430289,0.349611574279686,0.800855498011348,0.423215305708783,0.685021265228099
"HACD4 (401494)",369.389340452757,0.786021125335966,0.981333132861891,0.800972777759648,0.423147405506683,0.685021265228099
"H2BC17 (8348)",43.2849840226733,-0.660112535264413,0.824403310865705,-0.800715531541509,0.42329634894717,0.685077791159432
"QSOX1 (5768)",19704.4944617762,0.525595621445474,0.656516793237528,0.800582143304463,0.423373591717095,0.685128154631847
"GLCCI1 (113263)",923.599276800767,0.46174076614621,0.577168207559646,0.800010742273071,0.423704573302005,0.685492951548739
"ALB (213)",58.4983252249366,-0.734934837193652,0.918647461989223,-0.800018361344228,0.423700158992286,0.685492951548739
"H4C15 (554313)",9.66937225122774,0.752938826721604,0.941227682635167,0.799953975656126,0.423737463384982,0.685492951548739
"MINK1 (50488)",7477.36481986681,0.291020326494105,0.36386830356908,0.799795760278018,0.423829139878214,0.6855665952032
"ANGEL2 (90806)",2322.50682732729,0.232602153671426,0.291074156408324,0.799116474446216,0.424222877832565,0.686128770396876
"DBT (1629)",2248.48154263379,0.366945553990505,0.459287742009175,0.798944801760405,0.424322419202993,0.686179040580374
"PCMTD1 (115294)",2548.76580183698,0.310137853537434,0.388204382464557,0.7989035352164,0.424346348914186,0.686179040580374
"ZNF25 (219749)",401.706247917184,-0.459239128437578,0.575054812440912,-0.798600617718968,0.424522029358753,0.686373847809425
"DMWD (1762)",2217.20660060316,0.337393727607622,0.422515113464999,0.798536470898505,0.424559237489767,0.686373847809425
"PLEKHH1 (57475)",1262.73957782891,0.770801053497865,0.965501843302218,0.798342394522588,0.424671822395523,0.686441032791379
"RAB5C (5878)",2140.04532409106,0.319619651056369,0.40037259698,0.798305512083622,0.42469322009915,0.686441032791379
"MTERF1 (7978)",730.41379362371,-0.263687769986429,0.330385598076323,-0.798121260496087,0.424800124874588,0.68653912032283
"ACP2 (53)",2587.59795775705,0.308543811979888,0.386674182128643,0.797942625187316,0.424903786034509,0.686631944925652
"SNAI3 (333929)",46.2063186653995,0.540369655148914,0.677408140712758,0.797701743856142,0.42504359164173,0.686783151337567
"EVI5L (115704)",1730.52927663986,0.347846209378154,0.436125204437203,0.797583367893243,0.425112305954133,0.686819468418826
"SHROOM1 (134549)",957.501578690382,0.514947240283667,0.645727376689759,0.797468496571232,0.425178992112037,0.686852501232431
"LYSMD3 (116068)",1700.6550128221,-0.432217735818422,0.542219931834516,-0.797126240557189,0.425377717941765,0.687098806253478
"SEC14L1 (6397)",8053.34791907512,-0.677140012170474,0.849915220426909,-0.796714773304506,0.425616702020655,0.687116311956888
"RFK (55312)",1860.33398454885,-0.242099060678761,0.303813513898417,-0.796867320259194,0.425528092163222,0.687116311956888
"WDR31 (114987)",475.040439353974,0.549483854409658,0.689691725417945,0.796709361819119,0.425619845584713,0.687116311956888
"LAPTM5 (7805)",42.0235143418509,-0.455749473153113,0.571846396354265,-0.796978832180611,0.425463325115178,0.687116311956888
"ZNF395 (55893)",2264.38354018551,0.351037853298129,0.440584725294957,0.796754479091668,0.425593637107208,0.687116311956888
"TMEM184C (55751)",2805.59880818019,0.17634199594872,0.22136612526061,0.796607862838619,0.425678809457398,0.687136821960465
"KIF1B (23095)",6365.00781733139,-0.369961037960727,0.464606476917527,-0.796289023810573,0.42586406384442,0.687209373379346
"CAMTA2 (23125)",2096.21453853156,0.24287902965397,0.304981391569495,0.7963732751171,0.425815106907452,0.687209373379346
"H2AC11 (8969)",364.778348440132,0.601870525002925,0.755903312535933,0.796226865290148,0.425900185161548,0.687209373379346
"ZFP28 (140612)",686.735741303635,-0.782768003098572,0.983115028095367,-0.796212020698192,0.42590881185743,0.687209373379346
"NUP188 (23511)",10139.2790560745,-0.299803682441303,0.376694007210714,-0.795881210484986,0.426101083345863,0.687406455945219
"TDRD6 (221400)",20.6968171863698,0.904509806090168,1.13654355205409,0.795842626932715,0.426123511939112,0.687406455945219
"BSCL2 (26580)",166.133841675564,-0.336182495385782,0.422511426783473,-0.795676694344333,0.426219976292,0.687487406650166
"STK32C (282974)",1284.64623966298,-0.549429095818426,0.690652367991098,-0.795521917077548,0.42630996701744,0.687557899031167
"NACAD (23148)",28.3167019624865,-0.79189408694819,0.995545794872477,-0.795437127078244,0.426359270386435,0.687562762166986
"DNTT (1791)",10.1808709242805,-1.03652108145849,1.30410561599745,-0.794813754916397,0.426721848566038,0.687848761649477
"SWAP70 (23075)",4336.47282635103,-0.343084375206605,0.431645325546758,-0.794829353872941,0.426712773396885,0.687848761649477
"NAT10 (55226)",7972.42968065511,-0.34338888503774,0.431921832078311,-0.795025533637488,0.426598649436287,0.687848761649477
"TSC1 (7248)",3673.27391066856,0.326079663106304,0.410223069641016,0.794883777237723,0.426681111824158,0.687848761649477
"POLR2E (5434)",10914.7720257211,-0.295982562418697,0.372558880388164,-0.794458481597101,0.426928570127061,0.688025412615115
"FEM1A (55527)",149.281266713348,-0.436772371413464,0.549823429207608,-0.794386612522006,0.426970395414442,0.688025412615115
"PRPF18 (8559)",387.921411038442,-0.198556181410483,0.249922227139323,-0.794471879044978,0.426920773545176,0.688025412615115
"TMEM52B (120939)",198.752056762619,1.22821341434299,1.54689788230497,0.793984805585796,0.42720427698762,0.688252964248818
"ARHGAP45 (23526)",1392.97558709426,0.446106337856747,0.561851325870071,0.793993566119856,0.427199176908248,0.688252964248818
"NUP107 (57122)",5393.35279428955,-0.28182941265242,0.355070114987434,-0.793728902423664,0.427353270593879,0.688343686987798
"BPNT1 (10380)",2627.64985309008,0.285972191820216,0.360265870180482,0.793780969806975,0.427322953130045,0.688343686987798
"PLXNC1 (10154)",95.1846537821337,-0.330405472144327,0.416514380400634,-0.793263060513106,0.427624573799817,0.68863133339359
"GPATCH3 (63906)",898.755456555897,-0.372625096102171,0.469702826949407,-0.793320956831941,0.427590849914602,0.68863133339359
"PRPF38B (55119)",6988.66484649215,-0.356306133217199,0.449264736724159,-0.79308724698766,0.427726992483464,0.688678071303273
"NSMF (26012)",6185.38701860489,-0.379524110812383,0.478560197828593,-0.793054066206146,0.427746323269422,0.688678071303273
"DPF1 (8193)",362.528531054312,-0.395034156756413,0.498183751519296,-0.792948697246124,0.427807713526759,0.688702262569251
"MARK4 (57787)",2549.1590896834,0.314499413797048,0.396669177723274,0.792850645976961,0.427864844945111,0.688719593282909
"TENT2 (167153)",3153.4825297657,-0.251722501408018,0.317551688757292,-0.792697725504497,0.427953955803157,0.68878839088743
"DDX42 (11325)",12909.8496182965,0.26598937630478,0.335589486073006,0.792603425742948,0.428008912186511,0.68880220819268
"THAP3 (90326)",647.233319346272,-0.371095347838841,0.46838691966915,-0.792283755705578,0.428195241303101,0.688924108610717
"PLIN3 (10226)",10100.6249827752,-0.479070753189135,0.604655168415928,-0.792304073814835,0.428183396888751,0.688924108610717
"MYL12B (103910)",28545.8018567884,-0.402834605476496,0.508529890659769,-0.792155216193599,0.428270177656615,0.688924108610717
"SCNN1D (6339)",275.567950566138,-0.470660258120436,0.59411659818896,-0.792201833032683,0.428242999948859,0.688924108610717
"DNHD1 (144132)",1411.67653061235,0.585732974659841,0.739649037039318,0.791906627776364,0.428415122132147,0.68908264473751
"CCDC196 (440184)",4.65031198119151,0.930189913844136,1.175583561495,0.791258013731672,0.428793443949867,0.689616480774288
"PSMD12 (5718)",6857.87155357937,0.351023445780834,0.443764933981799,0.791012130298766,0.428936912933367,0.689719245046312
"TRIM26 (7726)",1334.75219893659,0.409865606269511,0.518168300956599,0.790989347501287,0.428950207737837,0.689719245046312
"HR (55806)",2131.51563873034,0.922140545463212,1.16606389123393,0.790814767866106,0.429052090892493,0.689808394644127
"CAPN2 (824)",28216.6345779571,-0.54784286982323,0.692831220246261,-0.790730633686663,0.429101195890097,0.689812680059687
"MPHOSPH10 (10199)",3357.36040613931,-0.305397995030657,0.386425901878764,-0.790314504141265,0.429344118350071,0.690128507084943
"ZDHHC8 (29801)",2431.21646656193,-0.443616279262609,0.561487590044176,-0.790073168362824,0.429485038685302,0.690130978432656
"MSH6 (2956)",7271.56204405936,-0.28886255217349,0.365584806963974,-0.790138284389799,0.429447013609681,0.690130978432656
"NSL1 (25936)",1791.30086387764,-0.261135823855652,0.33051532217298,-0.790086892610027,0.429477024127948,0.690130978432656
"ETFBKMT (254013)",153.01798045846,0.377843268543726,0.478456680936349,0.789712598023042,0.429695632307828,0.690394691433259
"FAM13B (51306)",2627.01670483453,-0.448284004681297,0.567929745484323,-0.789330032888145,0.429919137717332,0.690529722280845
"RHBDF2 (79651)",2005.28726289561,-0.488594870201849,0.618977476492381,-0.789358076436991,0.429902751587306,0.690529722280845
"FAM193B (54540)",3064.02742099163,0.339806215377918,0.430457864202423,0.78940645214493,0.42987448602304,0.690529722280845
"UBA5 (79876)",3506.74763227275,-0.613656145237033,0.7779813377531,-0.788780032962414,0.430240581562495,0.690821921795406
"TPM3 (7170)",41448.9121444207,-0.267072754120973,0.338584028637049,-0.788793125287272,0.430232928218442,0.690821921795406
"SLC12A9 (56996)",3082.96808083364,0.320372332747343,0.406124395160717,0.788852717455105,0.430198093588687,0.690821921795406
"PPA2 (27068)",4236.96588552454,0.269237494079604,0.341378234799651,0.788677972506404,0.43030024546987,0.690843044337382
"SH3BP2 (6452)",3515.32951662435,0.302848219399043,0.384131792622613,0.788396652438956,0.430464728293762,0.691005998789083
"NBPF26 (101060684)",628.369642004601,-0.346959152400513,0.440110662438405,-0.788345254982479,0.430494783411483,0.691005998789083
"MSRB2 (22921)",885.20634201449,0.333555971535754,0.423344750672562,0.787906241912386,0.430751549813936,0.691343438242701
"SDHA (6389)",585.336236556169,-0.266893401016274,0.338954290993068,-0.787402337448895,0.431046378863937,0.691401774180417
"ZZEF1 (23140)",5159.68209473508,0.22648785513914,0.287584118166485,0.787553417703076,0.430957971159207,0.691401774180417
"FNDC11 (79025)",103.287769403513,0.958803379403188,1.21792839486939,0.787241173982164,0.431140698561021,0.691401774180417
"TUBGCP3 (10426)",3331.69894016368,0.38019893102786,0.483103519592681,0.78699267467233,0.431286154350534,0.691401774180417
"PARP2 (10038)",3357.00322858788,-0.351725399195109,0.446836805449366,-0.787145093926164,0.431196934379465,0.691401774180417
"CPO (130749)",14.0727628882453,0.95783375511476,1.21680521734814,0.787170979758144,0.431181782939856,0.691401774180417
"CHST9 (83539)",10.9971767549971,-1.20155007613781,1.52582945758149,-0.787473377294942,0.431004807133095,0.691401774180417
"TONSL (4796)",6744.31384461956,0.504257694722292,0.640750110046679,0.786980270179831,0.431293415901944,0.691401774180417
"CYP2S1 (29785)",304.568036405037,0.943951598919355,1.19846462207206,0.787634095771077,0.430910765043664,0.691401774180417
"IGFBP6 (3489)",1128.97274024304,-1.25028689266147,1.58784317343648,-0.787412077954488,0.431040678690413,0.691401774180417
"PLCXD2 (257068)",307.170474551376,-0.642677570351309,0.81664897062509,-0.78696917949873,0.431299908412262,0.691401774180417
"YTHDC1 (91746)",3286.64765538462,0.214268977310055,0.272359502984982,0.786713791741165,0.43144942867086,0.69148146253835
"GCNT2 (2651)",1215.36261888806,-0.8658208543661,1.10066528212027,-0.786634109779697,0.431496085715418,0.69148146253835
"UBN1 (29855)",6910.84365846169,0.633547165952854,0.805286868913437,0.78673475305476,0.431437155451069,0.69148146253835
"TUBB2B (347733)",234.729768965865,0.609178438975235,0.774776601818354,0.786263340355826,0.431713224827357,0.69148146253835
"KIFC3 (3801)",2893.6389346743,-0.750346429406493,0.954219150107823,-0.786346018440007,0.431664799368451,0.69148146253835
"CCZ1B (221960)",1086.82517221273,-0.414850029747069,0.527632337968985,-0.786248301883754,0.431722033363448,0.69148146253835
"NDUFA11 (126328)",450.808295803626,0.255375837427861,0.324796805048489,0.786263391321648,0.431713194975147,0.69148146253835
"NOP9 (161424)",2694.69986054951,0.286696849087963,0.364495908569464,0.786557111746908,0.431541173988537,0.69148146253835
"COTL1 (23406)",24561.9974056441,-0.78122504512003,0.993803983160765,-0.786095707360083,0.431811418969934,0.691535888685192
"AMZ2 (51321)",3963.06514146068,-0.419336781991605,0.533486082638842,-0.786031342968486,0.43184912504671,0.691535888685192
"TRIM72 (493829)",10.426469151144,0.856090739785218,1.08953804295679,0.785737354761801,0.432021374062202,0.691737144585529
"NDUFB6 (4712)",2900.33879919186,-0.385828961586372,0.491361546336357,-0.785224168360657,0.432322147644675,0.692136775029053
"RRP7A (27341)",3971.03032677995,0.37275790584823,0.474758597085303,0.785152513586296,0.432364153459982,0.692136775029053
"ACHE (43)",174.03575896441,0.908888040961762,1.15788886367151,0.784952744151798,0.432481275762055,0.692249662733789
"CALML6 (163688)",31.6484040674557,0.669982139750206,0.85387952801182,0.784633098430405,0.432668718226663,0.692475071709822
"SRPK1 (6732)",5169.52883532098,-0.227125783514728,0.289515714222105,-0.784502437544673,0.432745352212992,0.692523105125165
"RBM6 (10180)",7256.71549440355,0.240116270646276,0.306227130678984,0.784111682442625,0.432974581072044,0.692807140918203
"SNX1 (6642)",5632.82574869149,0.163744951050055,0.20884746597829,0.78404088018514,0.433016123352941,0.692807140918203
"SLC35C1 (55343)",2717.87593828649,0.574267330990921,0.73254384075915,0.783935785189042,0.433077790693243,0.692831179640004
"TUBGCP4 (27229)",1899.50312620437,0.234702966125804,0.299473344497503,0.783719053592634,0.433204979880311,0.69294209077225
"BAG4 (9530)",2156.06479728176,-0.522085163763959,0.666215824037022,-0.7836577050967,0.433240986239394,0.69294209077225
"CCS (9973)",1549.35180023095,0.239106053939451,0.305154662965877,0.783556939997305,0.433300130555252,0.69294209077225
"TTLL3 (26140)",1146.33439114876,-0.550476578758232,0.702586825992793,-0.783499716181525,0.433333720289715,0.69294209077225
"ANO2 (57101)",278.978804186705,-1.55529939096544,1.98567098202916,-0.78326137866812,0.433473637920515,0.69302893624254
"BAG5 (9529)",4312.05484500582,0.357604887508437,0.456566464139235,0.783248257584203,0.433481341499222,0.69302893624254
"STAU2 (27067)",2543.64376790407,0.245096822939099,0.312999381558629,0.783058489504363,0.4335927659442,0.693102081387978
"CASC3 (22794)",8114.68357053046,0.483470237500785,0.617458733817475,0.783000079230724,0.433627065520799,0.693102081387978
"DCAF12 (25853)",4463.45728450761,0.268075259317855,0.342399183292359,0.782931947267401,0.433667075832763,0.693102081387978
"SDC3 (9672)",2727.11416809746,-0.544751575774365,0.696053567411035,-0.782628810883858,0.433845117729921,0.69323272762441
"KLHL17 (339451)",1225.77048981705,-0.308808168617666,0.394575230025403,-0.782634451224382,0.433841804588024,0.69323272762441
"TUSC1 (286319)",732.372630816736,-0.729518042678433,0.932226621374975,-0.782554398202489,0.433888829185683,0.69323272762441
"KMO (8564)",433.155826628819,1.09352314657499,1.39760546575018,0.7824262092364,0.433964135846067,0.69327847643122
"CEP135 (9662)",1389.34286145891,-0.387652648498505,0.495504282384767,-0.782339653318045,0.434014988778123,0.693285153598262
"NLK (51701)",1276.80200124877,0.348133444414908,0.445102943270886,0.782141411729637,0.434131471732944,0.693322103120219
"RPS10 (6204)",119.582357050141,-0.284821124635207,0.364119517213041,-0.78221878029285,0.43408600930006,0.693322103120219
"MYG1 (60314)",11.5520162962382,-0.709595408959707,0.907352507376087,-0.782050419424904,0.434184943113945,0.693332954742479
"ACER3 (55331)",2884.71105409004,0.426148205553097,0.545217522234542,0.781611353587012,0.434443012439089,0.693595927210901
"PELP1 (27043)",5261.74306355232,-0.262509340575899,0.335828215482795,-0.781677442434399,0.434404161794279,0.693595927210901
"SUPT7L (9913)",3869.75314698544,-0.480268627676657,0.61460254449271,-0.781429611673782,0.434549860639127,0.69369195378115
"C21orf91 (54149)",1142.77589215555,-0.677554320254952,0.867206446746868,-0.781306830451557,0.434622053747483,0.693732644139815
"PRAF2 (11230)",315.921140144227,-0.450464243316073,0.57670135897994,-0.781104875689641,0.43474081451061,0.69384764787156
"DTX4 (23220)",4295.98035185766,1.09188357795529,1.39811554303491,0.780968056177335,0.434821282728314,0.693901518440736
"SLC25A45 (283130)",384.8368503293,-0.571752908092669,0.732358647249841,-0.780700699363242,0.434978549198985,0.693939618198644
"MED16 (10025)",2918.33707302145,0.36622723105376,0.469024211712079,0.780827986932531,0.434903671131837,0.693939618198644
"LRRC14B (389257)",6.35617525514765,-0.78677913073531,1.00780070029602,-0.780689208197823,0.434985309347487,0.693939618198644
"TUBA3D (113457)",56.8510820102469,-0.345721818889279,0.44305418292418,-0.780314986775426,0.43520549356399,0.694026607079126
"ALDH8A1 (64577)",62.3634877080871,0.643574095989606,0.824884008521787,0.780199506040744,0.435273453046259,0.694026607079126
"SDCBP2 (27111)",322.215261139639,0.874709904068781,1.1208378134377,0.780407203952168,0.435151228895674,0.694026607079126
"PTPN7 (5778)",22.3368651799974,-0.489888471148227,0.627881253903499,-0.780224713037092,0.435258618409497,0.694026607079126
"STIMATE (375346)",38.1093107957193,0.446895763877416,0.572694176349807,0.780339284617498,0.43519119525939,0.694026607079126
"PXMP2 (5827)",102.696498000905,0.326053462614499,0.418155288766645,0.779742529566464,0.435542440075663,0.694335862354849
"ZNF90 (7643)",206.183427024268,-1.12663873779855,1.44494367622135,-0.779711179293023,0.435560897093206,0.694335862354849
"RIOX2 (84864)",2380.57942832556,-0.278641771790334,0.357450112992156,-0.779526321751221,0.435669738455775,0.694434842260122
"IKBKB (3551)",5357.95552439321,-0.407969165447551,0.523854679626457,-0.77878308873457,0.436107501260717,0.694908906213976
"B3GALT2 (8707)",4.55021991040624,-0.649104014822794,0.83338320233649,-0.778878207531604,0.436051462328718,0.694908906213976
"HBB (3043)",6.43375715859466,-1.32039784668246,1.69530804668357,-0.778854231987793,0.436065587051575,0.694908906213976
"UBE2T (29089)",3171.59096017922,0.173409598201443,0.222702359337372,0.778660804121722,0.436179550944396,0.694949163330265
"MCTP2 (55784)",425.196819166101,1.04418653849854,1.34158292014926,0.778324263685739,0.436377874861916,0.69519057842116
"RAD50 (10111)",335.668932377291,-0.337944268144295,0.434403190315468,-0.777950704963462,0.436598074567367,0.695466788163397
"ZC3H4 (23211)",3663.37696124335,0.180597973633569,0.232209116407972,0.777738516158311,0.436723180894925,0.695514440769692
"PLAAT2 (54979)",242.005559542729,1.33109433517693,1.71166239300932,0.777661728512181,0.436768459909767,0.695514440769692
"ALG10 (84920)",387.106373995573,-0.312007058074443,0.401135169423748,-0.777810279070414,0.43668086723606,0.695514440769692
"NOL6 (65083)",5732.86316337709,-0.292451853193786,0.376395169013052,-0.776980889421683,0.437170045394894,0.696004700353243
"SAMD13 (148418)",45.8891148901225,0.748379163886466,0.963138533156717,0.777021309108701,0.437146198351048,0.696004700353243
"ZC3H11B (643136)",47.7522809591774,0.360744582890266,0.464455268567297,0.776704684614847,0.437333022369787,0.696189552489639
"RLN1 (6013)",9.21501177760488,0.894485074904499,1.1519700772472,0.776482907474471,0.43746390915179,0.696248677439268
"MRPS23 (51649)",5314.23555813003,-0.384769294577792,0.495524718779021,-0.776488598845015,0.43746054997926,0.696248677439268
"TMPRSS11D (9407)",3.76717139814119,0.833976979597191,1.07435495677258,0.776258325369955,0.437596474317539,0.696385047087285
"CAB39 (51719)",7177.51232668092,0.262232256833332,0.337926260579794,0.776004375580072,0.437746402332634,0.696549015559608
"ARRB2 (409)",2330.74922515042,-0.211367550183115,0.272433153095336,-0.775851058439824,0.437836932698071,0.69661844454768
"KCMF1 (56888)",5228.87478720616,-0.198168946402536,0.25553145939947,-0.775516826257937,0.43803432670433,0.696857865359979
"CIC (23152)",6504.6487380898,-0.265048457019023,0.341938958318077,-0.775133837696466,0.438260578627521,0.697143139316042
"MAP3K11 (4296)",6731.28556987793,-0.201325152707837,0.259821920976808,-0.774858225783832,0.438423438961061,0.697327525680223
"RAP2B (5912)",2342.04975592711,0.283913119271972,0.366452953097928,0.774760080037071,0.438481442128565,0.697345111496542
"PTCD3 (55037)",6634.98893901901,-0.294204420011791,0.379872319858799,-0.774482384294673,0.438645581465399,0.697456804440916
"GOLM2 (113201)",4518.84341283575,0.324730475431047,0.419258939718405,0.774534409806867,0.438614827736985,0.697456804440916
"ZC3H6 (376940)",538.256855764219,-0.47821209296936,0.6175772691997,-0.774335644815847,0.43873232993244,0.697520071584766
"RIPK4 (54101)",2000.6966632631,-0.893226051723455,1.15373424547771,-0.774204332778221,0.438809966464992,0.697568840097495
"CCNI (10983)",15574.6327880639,0.463105877994379,0.598247792501241,0.774103780739682,0.438869421884829,0.697588699055885
"MZF1 (7593)",1850.33421905379,0.45421270377554,0.586823471051591,0.774019319577638,0.43891936650592,0.697593437842814
"RAB5A (5868)",3413.8090916242,0.214761560402211,0.277495318025148,0.773928590689766,0.438973021073988,0.697604071363326
"RASIP1 (54922)",76.9879898333852,-0.701329090284401,0.906293772616101,-0.773842998236598,0.439023641549616,0.697609881426829
"DHX30 (22907)",7915.12593473586,-0.221907331326914,0.286866890624299,-0.773555047931757,0.439193963669915,0.697781697400831
"FBH1 (84893)",4618.9254890974,-0.213245935680874,0.275689152685132,-0.773501364141172,0.439225721738102,0.697781697400831
"DYRK4 (8798)",565.15580102737,-0.422954869732974,0.546975412688524,-0.773261210506781,0.439367807126046,0.697858148743616
"TRA2B (6434)",13881.4079747042,-0.292290302100707,0.377973061133795,-0.773309878814991,0.439339010695407,0.697858148743616
"METTL22 (79091)",1167.81168432114,0.269191137910159,0.348317335236498,0.772833019428636,0.439621209152148,0.698045719934989
"CCDC34 (91057)",1695.28644805304,-0.348941269190121,0.451561254621289,-0.772744042184857,0.439673876108237,0.698045719934989
"SCRN3 (79634)",1390.39290057474,0.240908504112279,0.311667481659484,0.772966441123576,0.439542241650087,0.698045719934989
"DHRS3 (9249)",3834.8060471861,0.864656565433952,1.1189088361177,0.772767662139543,0.439659894752121,0.698045719934989
"QARS1 (5859)",11827.9914948881,-0.27678090417262,0.358379567638836,-0.772312177271087,0.439929554825039,0.698377001963357
"ZNF234 (10780)",689.326400622946,0.293729256720164,0.380419391651501,0.772119568997278,0.44004361297735,0.698483418162594
"DNASE1L1 (1774)",742.085842240297,-0.297194017275271,0.385163611374551,-0.771604607752691,0.440348644384557,0.698818243983783
"GALE (2582)",2998.25523921725,-0.261715707974592,0.339169338000509,-0.771637287490295,0.440329283312704,0.698818243983783
"CARMIL1 (55604)",2591.2930129861,0.442969291635817,0.57436742474329,0.771229830511018,0.440570715619665,0.698897995883112
"DDX55 (57696)",3282.2152637616,-0.404078884919813,0.523959729871743,-0.771202178111522,0.440587103369426,0.698897995883112
"TANK (10010)",2578.25027492615,-0.297380077189932,0.385579669681514,-0.771254556640825,0.440556062372532,0.698897995883112
"VPS8 (23355)",2617.28984114773,0.311740826324483,0.404117723373405,0.771410923832298,0.440463402214845,0.698897995883112
"CNR1 (1268)",34.7679540136792,-0.986452399810622,1.27975530389533,-0.770813292828752,0.440817606991879,0.699148441250359
"CHML (1122)",4532.70826928566,-0.38851846359586,0.50406078841786,-0.770777002542366,0.440839120826098,0.699148441250359
"SESTD1 (91404)",2146.70926410229,-0.281220456255136,0.365011771184315,-0.77044215681782,0.441037654551173,0.699388632508074
"CENPH (64946)",1857.85288028122,-0.493031811156826,0.64000718013668,-0.770353562363995,0.441090191750323,0.6993972788492
"GPR19 (2842)",190.199020970903,-0.404013284985503,0.524573600197811,-0.770174642477536,0.441196303565368,0.699490862755894
"PITRM1 (10531)",7030.25334330425,-0.220838629916696,0.286769658478462,-0.77009064030141,0.441246127685628,0.699495195372712
"EML3 (256364)",2905.14987378226,-0.390630714911842,0.507398783562866,-0.769869238094938,0.441377463180559,0.699554080034573
"ADORA1 (134)",884.962372538793,1.19552512528811,1.55281014513191,0.769910686786856,0.441352874168148,0.699554080034573
"COMMD10 (51397)",1175.4560529896,0.377103162358813,0.489961760693928,0.76965835420447,0.441502580042431,0.699677725802867
"NDUFS7 (374291)",754.158158285211,0.293223573613769,0.381117369737062,0.769378666251993,0.441668549503754,0.699791427661735
"JOSD2 (126119)",1353.80670569382,0.294199295646966,0.382363994350537,0.769422069006986,0.441642791559283,0.699791427661735
"PTBP1 (5725)",26241.5972786577,-0.113844771237134,0.14802279022483,-0.76910299464168,0.441832170582337,0.69990136097153
"DHDDS (79947)",2963.62213088828,-0.353697681800519,0.459855764599701,-0.769149174651335,0.441804758655814,0.69990136097153
"MRPS26 (64949)",3690.53236124425,0.281159385000861,0.365728396508302,0.768765531156886,0.442032514605838,0.700144057576788
"DCHS1 (8642)",55.0039975741407,-0.545093991640745,0.709385033956181,-0.768403568652698,0.442247460892366,0.700409828776544
"ELP3 (55140)",2705.97769772585,-0.286954394009387,0.373540689528851,-0.768201168047649,0.442367679679499,0.700525534537236
