compound,n_total_spearman,unique_cell_lines_spearman,spearman_rho,spearman_p,direction,spearman_fdr,significant_fdr_0_05_spearman,significant_p_0_05_spearman,significant_p_0_10_spearman,n_total_mw,unique_cell_lines_mw,n_high,n_low,auc_mean_high,auc_mean_low,auc_median_high,auc_median_low,delta_mean_high_minus_low,delta_median_high_minus_low,mw_p,mw_fdr,significant_fdr_0_05_mw,significant_p_0_05_mw,significant_p_0_10_mw
FLI-06 (BRD:BRD-A44500574-001-01-8),12,12,0.09090909090909093,0.7787253962454419,positive,0.9382723639905493,False,False,False,,,,,,,,,,,,,,,
FLOXURIDINE (BRD:BRD-K47832606-001-30-1),20,20,0.4120300751879699,0.07104721866412453,positive,0.41196636887186605,False,False,True,7.0,7.0,3.0,4.0,0.7590978785490891,0.6047473184606076,0.769721495140663,0.6458008180850755,0.15435056008848147,0.12392067705558751,0.05714285714285714,0.33220338983050846,False,False,True
FLUBENDAZOLE (BRD:BRD-K86003836-001-10-5),19,19,0.12280701754385966,0.6164660517594382,positive,0.8612967147208607,False,False,False,,,,,,,,,,,,,,,
FLUDARA (BRD:BRD-K66788707-001-14-3),11,11,0.5,0.11730680301423817,positive,0.5051310020891897,False,False,False,,,,,,,,,,,,,,,
FLUDARABINE-PHOSPHATE (BRD:BRD-K71106091-001-06-1),13,13,0.010989010989010988,0.971577682777073,positive,0.9917954842683878,False,False,False,,,,,,,,,,,,,,,
FLUMETHASONE (BRD:BRD-K61496577-001-20-2),11,11,0.3181818181818182,0.34029761418190335,positive,0.7401054022724647,False,False,False,,,,,,,,,,,,,,,
FLUOROMETHOLONE (BRD:BRD-A13133631-001-04-0),17,17,0.058823529411764705,0.8225588681711513,positive,0.9506799484229406,False,False,False,,,,,,,,,,,,,,,
FLUOROURACIL (BRD:BRD-K24844714-001-24-5),13,13,0.07142857142857142,0.8166280406760861,positive,0.9492062708517403,False,False,False,,,,,,,,,,,,,,,
FLUTICASONE-PROPIONATE (BRD:BRD-K62310379-001-10-5),17,17,-0.07598039215686275,0.7719448512425435,negative,0.9382723639905493,False,False,False,6.0,6.0,3.0,3.0,0.8139121198028509,0.8369808359291083,0.843402089611963,0.896674938023987,-0.023068716126257383,-0.053272848412024065,1.0,1.0,False,False,False
FLUVASTATIN (BRD:BRD-K66296774-236-11-3),21,21,0.33766233766233766,0.13439697248841173,positive,0.5308699567441867,False,False,False,8.0,8.0,3.0,5.0,0.8787507770759037,0.7879639027060739,0.87080430040993,0.763689898764151,0.0907868743698298,0.1071144016457789,0.14285714285714285,0.3951612903225806,False,False,False
FOSBRETABULIN (BRD:BRD-K06814349-304-02-7),14,14,0.3186813186813187,0.26678496081136144,positive,0.6830530000476708,False,False,False,,,,,,,,,,,,,,,
FOSCARNET (BRD:BRD-K85146014-314-05-4),15,15,-0.024999999999999998,0.9295289708192378,negative,0.9826561405588721,False,False,False,,,,,,,,,,,,,,,
FR-139317 (BRD:BRD-K19318328-001-01-3),10,10,0.06666666666666665,0.8548130882487427,positive,0.9639855930264206,False,False,False,,,,,,,,,,,,,,,
FRENTIZOLE (BRD:BRD-K07202345-001-19-4),19,19,-0.24035087719298245,0.32160243714265596,negative,0.7331363636513977,False,False,False,8.0,8.0,3.0,5.0,0.8044110482694823,0.818649916946945,0.778722914800879,0.820385720146078,-0.014238868677462713,-0.04166280534519906,0.5714285714285714,0.8340425531914892,False,False,False
FUDOSTEINE (BRD:BRD-K54838207-001-03-8),11,11,0.36363636363636365,0.27163754099382253,positive,0.6853027105644152,False,False,False,,,,,,,,,,,,,,,
G-1 (BRD:BRD-K62696033-001-01-4),16,16,-0.23823529411764705,0.37425412972798855,negative,0.7641955766791809,False,False,False,,,,,,,,,,,,,,,
GALETERONE (BRD:BRD-A07986123-001-02-8),20,20,-0.4360902255639097,0.05458409967322206,negative,0.3741428027766642,False,False,True,7.0,7.0,3.0,4.0,0.779995227247343,0.8250452122530038,0.779831011998316,0.8248154991182325,-0.04504998500566071,-0.04498448711991654,0.05714285714285714,0.33220338983050846,False,False,True
GAMBOGIC-ACID (BRD:BRD-K08542803-001-02-3),21,21,0.22467532467532467,0.3275102738815652,positive,0.7339887610086854,False,False,False,8.0,8.0,3.0,5.0,0.7478219350278801,0.6673099512481889,0.7405169736746131,0.6657295270627336,0.08051198377969115,0.07478744661187953,0.39285714285714285,0.638139534883721,False,False,False
GANETESPIB (BRD:BRD-K38852836-001-02-1),16,16,0.01764705882352941,0.9482801500547113,positive,0.9893725661698659,False,False,False,,,,,,,,,,,,,,,
GASTRODIN (BRD:BRD-K81613478-001-01-8),15,15,-0.25357142857142856,0.3618161038158894,negative,0.7573771421435671,False,False,False,,,,,,,,,,,,,,,
GDC-0152 (BRD:BRD-K68938568-001-01-7),16,16,0.0823529411764706,0.7617330787524739,positive,0.9346575308954613,False,False,False,,,,,,,,,,,,,,,
GDC-0349 (BRD:BRD-K43187018-001-03-3),21,21,-0.07792207792207792,0.7370748924266822,negative,0.9231732340606531,False,False,False,,,,,,,,,,,,,,,
GDC-0980 (BRD:BRD-K23228615-001-02-8),17,17,-0.14705882352941177,0.5732772908660001,negative,0.8395769081701513,False,False,False,6.0,6.0,3.0,3.0,0.7974406700443976,0.8146765006341061,0.7510249796669406,0.8001949078856424,-0.017235830589708567,-0.04916992821870181,1.0,1.0,False,False,False
GEFITINIB (BRD:BRD-K64052750-001-22-5),18,18,-0.5583075335397317,0.01603820039772077,negative,0.2441677750204731,False,True,True,7.0,7.0,3.0,4.0,0.7435469170280976,0.9233850673387074,0.6915310655137183,0.9187664431011355,-0.1798381503106098,-0.2272353775874172,0.05714285714285714,0.33220338983050846,False,False,True
GEMCITABINE (BRD:BRD-K15108141-001-06-6),17,17,0.6397058823529412,0.005684790088863981,positive,0.1697360530283357,False,True,True,7.0,7.0,3.0,4.0,0.507796734098264,0.20751887647915623,0.452370207132767,0.202655840049217,0.30027785761910775,0.24971436708355,0.05714285714285714,0.33220338983050846,False,False,True
GENIPIN (BRD:BRD-K28824103-001-02-8),18,18,0.4757481940144479,0.0459785720312123,positive,0.3525300458925629,False,True,True,,,,,,,,,,,,,,,
GENZ-644282 (BRD:BRD-K99475619-001-01-2),21,21,0.6246753246753247,0.002467394475033326,positive,0.14848690265381279,False,True,True,7.0,7.0,3.0,4.0,0.48777060071941497,0.26269927649186475,0.466130574610746,0.2797689525390915,0.22507132422755022,0.18636162207165446,0.05714285714285714,0.33220338983050846,False,False,True
GGTI-298 (BRD:BRD-K19669037-001-01-1),10,10,0.19999999999999998,0.5795840000000002,positive,0.841731368421053,False,False,False,,,,,,,,,,,,,,,
GINKGOLIDE-A (BRD:BRD-A95121829-001-08-9),12,12,-0.08391608391608392,0.7954145018538978,negative,0.9402289225394803,False,False,False,,,,,,,,,,,,,,,
GIVINOSTAT (BRD:BRD-K13810148-311-03-2),21,21,0.4,0.07239002577225485,positive,0.4150674854344223,False,False,True,7.0,7.0,3.0,4.0,0.7650340926793296,0.6776399629883793,0.741723068259459,0.6464283361179519,0.0873941296909504,0.09529473214150708,0.22857142857142856,0.519205298013245,False,False,False
GOLGICIDE-A (BRD:BRD-A57886255-001-01-1),15,15,-0.010714285714285713,0.9697698761545686,negative,0.9917954842683878,False,False,False,,,,,,,,,,,,,,,
GOLVATINIB (BRD:BRD-K69001009-001-02-8),16,16,0.1647058823529412,0.542148135201078,positive,0.8343473658608532,False,False,False,,,,,,,,,,,,,,,
GOSSYPOL (BRD:BRD-K19295594-015-14-3),20,20,-0.23609022556390977,0.3162939707830972,negative,0.7273113963580073,False,False,False,7.0,7.0,3.0,4.0,0.845492430700308,0.83303635511859,0.792574132280231,0.8308952749979595,0.012456075581718018,-0.03832114271772846,0.6285714285714286,0.8589641434262948,False,False,False
GSK 1904529A (BRD:BRD-K04833372-001-06-2),11,11,-0.23636363636363636,0.4840911622253965,negative,0.804321107938609,False,False,False,,,,,,,,,,,,,,,
GSK 650394 (BRD:BRD-K14991967-001-02-6),17,17,0.13235294117647062,0.6125925983674195,positive,0.8599670339561709,False,False,False,8.0,8.0,3.0,5.0,0.905297497167899,0.8956712654411383,0.897379031530115,0.885159883177642,0.009626231726760692,0.012219148352472953,0.7857142857142857,0.9556737588652482,False,False,False
GSK-1070916 (BRD:BRD-K36740062-001-06-6),17,17,0.34558823529411764,0.17425156925857005,positive,0.5932199448549884,False,False,False,,,,,,,,,,,,,,,
GSK-2141795 (BRD:BRD-K38332599-001-01-3),20,20,-0.3383458646616541,0.14452609966359925,negative,0.5572774934626994,False,False,False,8.0,8.0,3.0,5.0,0.7450341262668317,0.8671248310012658,0.7507742339659154,0.8500508822995365,-0.12209070473443406,-0.09927664833362115,0.25,0.5196969696969697,False,False,False
GSK-3-INHIBITOR-IX (BRD:BRD-K04923131-001-15-4),12,12,-0.18881118881118883,0.5567370561768314,negative,0.8346329721632294,False,False,False,,,,,,,,,,,,,,,
GSK-J4 (BRD:BRD-K98203492-003-04-1),21,21,0.2896103896103896,0.2028773165232885,positive,0.6285637561054869,False,False,False,8.0,8.0,3.0,5.0,0.8494589163123886,0.8194229306851811,0.839739315474844,0.82496868392214,0.03003598562720744,0.014770631552704083,0.7857142857142857,0.9556737588652482,False,False,False
GSK1292263 (BRD:BRD-K60341624-001-02-2),15,15,-0.014285714285714282,0.9596997645989476,negative,0.9893725661698659,False,False,False,,,,,,,,,,,,,,,
GSK2656157 (BRD:BRD-K41104902-001-01-3),14,14,0.1032967032967033,0.725282211088945,positive,0.9212238582232287,False,False,False,,,,,,,,,,,,,,,
GSK461364 (BRD:BRD-K92428232-001-10-6),18,18,0.3766769865841073,0.12337214538125062,positive,0.5122689187573556,False,False,False,,,,,,,,,,,,,,,
GSK923295 (BRD:BRD-K89015388-001-01-7),17,17,0.26960784313725494,0.29533579947140526,positive,0.7113692473211594,False,False,False,,,,,,,,,,,,,,,
GTP-14564 (BRD:BRD-K16664969-001-03-3),13,13,-0.07142857142857142,0.8166280406760861,negative,0.9492062708517403,False,False,False,6.0,6.0,3.0,3.0,0.9008407541708623,0.8689925623460524,0.899298857520494,0.897001335233318,0.03184819182480991,0.002297522287175946,0.7,0.9164122137404579,False,False,False
GW-441756 (BRD:BRD-K41312087-001-02-7),10,10,0.2606060606060606,0.46708905438634024,positive,0.7928869441992983,False,False,False,,,,,,,,,,,,,,,
GW-583340 (BRD:BRD-K79930101-300-03-7),19,19,-0.4403508771929824,0.05917790378249743,negative,0.3782528700529743,False,False,True,,,,,,,,,,,,,,,
GW-843682X (BRD:BRD-K90382497-001-10-7),21,21,0.2532467532467532,0.26801791447109463,positive,0.6830530000476708,False,False,False,8.0,8.0,3.0,5.0,0.7925863023622427,0.72299712763363,0.798306953003105,0.718886004476273,0.0695891747286127,0.0794209485268319,0.07142857142857142,0.35,False,False,True
GX15-070 (BRD:BRD-K15600710-066-05-8),15,15,-0.08928571428571427,0.751672517350277,negative,0.9308931736610022,False,False,False,,,,,,,,,,,,,,,
HA14-1 (BRD:BRD-K18163608-001-05-6),19,19,0.16315789473684209,0.5045157208887769,positive,0.8112598370610681,False,False,False,7.0,7.0,3.0,4.0,0.9257736403153606,0.877108110306364,0.922023791832767,0.8676770379130395,0.04866553000899654,0.05434675391972743,0.11428571428571428,0.3733333333333333,False,False,False
HALOFANTRINE (BRD:BRD-A51964809-003-12-6),14,14,0.5604395604395604,0.0371044770040744,positive,0.3270828544447713,False,True,True,,,,,,,,,,,,,,,
HALOFUGINONE (BRD:BRD-K54247840-004-01-3),20,20,0.4766917293233082,0.03358407951093335,positive,0.31547598093781004,False,True,True,7.0,7.0,3.0,4.0,0.7446449678131349,0.6030587499813937,0.741363336425648,0.5826192910396225,0.1415862178317412,0.1587440453860255,0.11428571428571428,0.3733333333333333,False,False,False
HARRINGTONINE (BRD:BRD-K96358241-001-01-9),20,20,0.21954887218045113,0.3523456773115152,positive,0.7508135123045486,False,False,False,7.0,7.0,3.0,4.0,0.8379507893072197,0.7531298041575425,0.874984203138434,0.7680015450449805,0.08482098514967717,0.10698265809345342,0.4,0.638139534883721,False,False,False
HESPERADIN (BRD:BRD-K58122457-001-02-2),16,16,0.29705882352941176,0.26386301461352274,positive,0.6830530000476708,False,False,False,,,,,,,,,,,,,,,
HEXACHLOROPHENE (BRD:BRD-K99792991-001-34-9),18,18,-0.011351909184726523,0.9643420040748253,negative,0.9917954842683878,False,False,False,,,,,,,,,,,,,,,
HEXAMINOLEVULINATE (BRD:BRD-K73753850-003-01-6),20,20,0.4090225563909774,0.07334086574364806,positive,0.4158424847475296,False,False,True,8.0,8.0,3.0,5.0,0.9463499929188407,0.8987014810564137,0.936143257393279,0.897865273093996,0.04764851186242702,0.038277984299282974,0.14285714285714285,0.3951612903225806,False,False,False
HEXYLRESORCINOL (BRD:BRD-K99946902-001-07-5),12,12,-0.3076923076923077,0.33058925941210965,negative,0.7346111921701703,False,False,False,,,,,,,,,,,,,,,
HMN-214 (BRD:BRD-K70511574-001-06-9),22,22,0.20271033314511577,0.3656032765874888,positive,0.7573771421435671,False,False,False,8.0,8.0,3.0,5.0,0.7911820030704977,0.7096252394037854,0.84093775019349,0.698924125379414,0.08155676366671227,0.1420136248140761,0.5714285714285714,0.8340425531914892,False,False,False
HOMOHARRINGTONINE (BRD:BRD-K76674262-001-03-3),14,14,0.0989010989010989,0.7365853699253173,positive,0.9231732340606531,False,False,False,,,,,,,,,,,,,,,
HYDROXYUREA (BRD:BRD-K51747290-001-13-1),12,12,0.35664335664335667,0.2551377517589572,positive,0.6765364408503279,False,False,False,,,,,,,,,,,,,,,
HYOSCYAMINE (BRD:BRD-K40530731-001-11-6),19,19,-0.32105263157894737,0.18016885539408906,negative,0.6049015183003066,False,False,False,,,,,,,,,,,,,,,
HYPOESTOXIDE (BRD:BRD-A51571244-001-01-9),19,19,-0.14210526315789473,0.5616930467377018,negative,0.8379312384400485,False,False,False,7.0,7.0,3.0,4.0,0.6788991074288814,0.7484446380177715,0.671629724332468,0.7546637744441055,-0.06954553058889013,-0.08303405011163745,0.22857142857142856,0.519205298013245,False,False,False
IBUTILIDE (BRD:BRD-A74391928-051-01-3),12,12,0.3916083916083916,0.20806346369535322,positive,0.6306617630108551,False,False,False,,,,,,,,,,,,,,,
ICG-001 (BRD:BRD-K94455792-001-01-8),17,17,0.5318627450980392,0.027987612204855013,positive,0.28755148979330303,False,True,True,,,,,,,,,,,,,,,
IDARUBICIN (BRD:BRD-K69650333-003-14-0),19,19,0.5526315789473685,0.014134856843017749,positive,0.24256264117551216,False,True,True,6.0,6.0,3.0,3.0,0.7183948093765501,0.592481446388895,0.716314168610527,0.55700228507418,0.1259133629876551,0.15931188353634695,0.1,0.3733333333333333,False,False,False
IDAZOXAN (BRD:BRD-A18696154-003-22-6),15,15,0.4392857142857142,0.10136057119347246,positive,0.466494998120727,False,False,False,,,,,,,,,,,,,,,
IDOXURIDINE (BRD:BRD-K76634210-001-14-7),12,12,-0.1328671328671329,0.6805975082860817,negative,0.9012497368630407,False,False,False,,,,,,,,,,,,,,,
IDRA-21 (BRD:BRD-A14344385-001-03-2),12,12,-0.4825174825174825,0.11210929146889187,negative,0.4974497706886006,False,False,False,,,,,,,,,,,,,,,
IDRONOXIL (BRD:BRD-K74671368-001-01-8),17,17,0.24509803921568632,0.34304665309958526,positive,0.7411956513828063,False,False,False,,,,,,,,,,,,,,,
IEM1754 (BRD:BRD-K80060353-303-03-9),12,12,0.034965034965034975,0.9140933424107599,positive,0.9779882166736967,False,False,False,,,,,,,,,,,,,,,
IKK-16 (BRD:BRD-K14618467-001-04-6),21,21,-0.21688311688311687,0.3450003269824448,negative,0.7412050820571746,False,False,False,,,,,,,,,,,,,,,
IKK-2-INHIBITOR-V (BRD:BRD-K74305673-001-06-2),21,21,0.05064935064935065,0.8274046658865746,positive,0.9528091920805439,False,False,False,,,,,,,,,,,,,,,
IMILOXAN (BRD:BRD-A10903566-003-07-7),10,10,-0.8060606060606059,0.004862061101964607,negative,0.16434076220750218,False,True,True,,,,,,,,,,,,,,,
INDIBULIN (BRD:BRD-K74057757-001-01-9),20,20,0.13533834586466165,0.5694186911507699,positive,0.8395769081701513,False,False,False,7.0,7.0,3.0,4.0,0.7451242652977744,0.66966534306075,0.79488355135523,0.6559987770754335,0.07545892223702444,0.1388847742797965,0.4,0.638139534883721,False,False,False
INDIRUBIN (BRD:BRD-K17894950-001-14-3),13,13,0.03296703296703297,0.9148564744875124,positive,0.9779882166736967,False,False,False,,,,,,,,,,,,,,,
INDISULAM (BRD:BRD-K17610631-001-03-3),14,14,0.2351648351648352,0.4183338961985915,positive,0.7778704540120908,False,False,False,,,,,,,,,,,,,,,
INDOPROFEN (BRD:BRD-A44090213-001-25-6),15,15,0.10357142857142855,0.7133796306287293,positive,0.9177426551750772,False,False,False,,,,,,,,,,,,,,,
INOSINE (BRD:BRD-K79612754-001-19-1),18,18,-0.034055727554179564,0.8932828188388959,negative,0.9746808320652924,False,False,False,6.0,6.0,3.0,3.0,0.844952622621467,0.8252348803104766,0.815574324170771,0.836812604548979,0.019717742310990327,-0.021238280378207963,1.0,1.0,False,False,False
IODIPAMIDE (BRD:BRD-K67261995-001-11-7),13,13,0.10989010989010989,0.7208097995138618,positive,0.9197616372409537,False,False,False,,,,,,,,,,,,,,,
IPATASERTIB (BRD:BRD-K71480163-001-01-4),18,18,-0.24664602683178533,0.3238088129377634,negative,0.7331363636513977,False,False,False,6.0,6.0,3.0,3.0,0.7741514651853146,0.7972185814011242,0.782569993959765,0.78059912196786,-0.02306711621580959,0.0019708719919050433,1.0,1.0,False,False,False
IRINOTECAN (BRD:BRD-K08547377-001-04-4),13,13,-0.054945054945054944,0.8585042942308734,negative,0.9656166069742551,False,False,False,,,,,,,,,,,,,,,
ISOFLOXYTHEPIN (BRD:BRD-A07704283-001-01-3),16,16,-0.09411764705882353,0.7288144270239807,negative,0.9212238582232287,False,False,False,,,,,,,,,,,,,,,
ISOPROPYL-MYRISTATE (BRD:BRD-K13409143-001-01-9),16,16,0.24705882352941175,0.35627504151257744,positive,0.7508135123045486,False,False,False,,,,,,,,,,,,,,,
ISPINESIB (BRD:BRD-K64881305-001-03-7),14,14,0.4813186813186813,0.08141829504280486,positive,0.42359491437769387,False,False,True,,,,,,,,,,,,,,,
IVERMECTIN (BRD:BRD-K85554912-001-06-3),20,20,-0.11879699248120301,0.6178918280262936,negative,0.8619249354616386,False,False,False,,,,,,,,,,,,,,,
IXABEPILONE (BRD:BRD-K03601870-001-01-2),21,21,0.2987012987012987,0.18841842410537243,positive,0.604994430854705,False,False,False,7.0,7.0,3.0,4.0,0.708985446129894,0.6109488721022875,0.711281824028335,0.6121572380003795,0.09803657402760646,0.09912458602795549,0.05714285714285714,0.33220338983050846,False,False,True
IXAZOMIB (BRD:BRD-K78659596-001-03-9),22,22,0.24223602484472054,0.2774149543225629,positive,0.6919700696802911,False,False,False,8.0,8.0,3.0,5.0,0.5846263875554104,0.5182906344529501,0.630006545302053,0.487504261563083,0.06633575310246032,0.14250228373897,0.5714285714285714,0.8340425531914892,False,False,False
IXAZOMIB-CITRATE (BRD:BRD-A66419424-001-02-4),21,21,0.34025974025974026,0.1312375765277249,positive,0.5308699567441867,False,False,False,7.0,7.0,3.0,4.0,0.7784324313926567,0.670573012387308,0.804637551278392,0.6848543760768651,0.10785941900534868,0.11978317520152693,0.11428571428571428,0.3733333333333333,False,False,False
JIB04 (BRD:BRD-K76180386-001-01-6),22,22,-0.2625635234330887,0.23780202752583146,negative,0.6623949220987672,False,False,False,8.0,8.0,3.0,5.0,0.6904263452181016,0.7733231273627836,0.649729939274715,0.78949093586893,-0.08289678214468199,-0.13976099659421504,0.39285714285714285,0.638139534883721,False,False,False
JK-184 (BRD:BRD-K38860038-001-01-2),21,21,0.40129870129870127,0.07138262110690317,positive,0.41196636887186605,False,False,True,7.0,7.0,3.0,4.0,0.7153340188122698,0.5616844503062639,0.673645300855512,0.579487914556201,0.15364956850600586,0.09415738629931103,0.05714285714285714,0.33220338983050846,False,False,True
JNJ-26481585 (BRD:BRD-K83837640-001-04-8),20,20,0.09624060150375939,0.6864870716570239,positive,0.9051933284086526,False,False,False,7.0,7.0,3.0,4.0,0.460730445906514,0.4727696340598505,0.441511755005058,0.461162788546581,-0.012039188153336489,-0.019651033541522978,0.8571428571428571,0.9639344262295081,False,False,False
JNJ-26854165 (BRD:BRD-K65924316-001-03-1),14,14,-0.002197802197802198,0.9940505286658997,negative,0.9972385248489288,False,False,False,,,,,,,,,,,,,,,
JNJ-7706621 (BRD:BRD-K11636097-001-03-1),19,19,0.3192982456140351,0.1826959462168638,positive,0.604994430854705,False,False,False,7.0,7.0,3.0,4.0,0.898203343484826,0.8437513675714308,0.876095402619957,0.849875911451867,0.054451975913395234,0.02621949116808997,0.11428571428571428,0.3733333333333333,False,False,False
JTC-801 (BRD:BRD-K17705806-003-04-4),21,21,-0.28051948051948056,0.21806007395025545,negative,0.6418234843269185,False,False,False,8.0,8.0,3.0,5.0,0.8428826288812084,0.8665624776651193,0.841392996986004,0.860533919262665,-0.02367984878391094,-0.019140922276660977,0.07142857142857142,0.35,False,False,True
