"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0030658","transport vesicle membrane","39/1628","254/19880",0.153543307086614,1.87496372535743,4.19141097615491,0.000101559273465385,0.00575194794263043,0.00507310437788812,"PTPRN2/SCGN/SLC17A9/CPE/ATP8A1/RAB5B/SEC16A/DGKI/HLA-DQA2/ABCC8/SLC4A8/AP1G1/ARFGEF3/STX16/DNAJC5/VMA21/AP1G2/SV2A/ANP32E/DBH/AP1M1/SLC9B2/RAB26/ATM/SEPTIN8/TMEM184A/SREBF1/SYNGR4/VAMP7/MAL2/LRRK2/HLA-DQB1/RPH3AL/SLC18B1/SLC6A17/SCAMP5/CLTA/FOLR1/CEACAM1",39
"GO:0005581","collagen trimer","18/1628","86/19880",0.209302325581395,2.55585395120279,4.31837652998185,0.000175160570402247,0.00787905723327815,0.00694917272243169,"COL5A2/COL3A1/CCBE1/COL16A1/LOX/COL2A1/SFTPA2/COL1A2/COL28A1/C1QTNF1/CTHRC1/C1QL1/EMID1/COL5A1/COL4A6/COL21A1/COL8A2/MARCO",18
"GO:0005583","fibrillar collagen trimer","6/1628","12/19880",0.5,6.10565110565111,5.28364850501396,0.000179145682663432,0.00787905723327815,0.00694917272243169,"COL5A2/COL3A1/COL2A1/COL1A2/COL28A1/COL5A1",6
"GO:0098643","banded collagen fibril","6/1628","12/19880",0.5,6.10565110565111,5.28364850501396,0.000179145682663432,0.00787905723327815,0.00694917272243169,"COL5A2/COL3A1/COL2A1/COL1A2/COL28A1/COL5A1",6
"GO:0008021","synaptic vesicle","35/1628","226/19880",0.154867256637168,1.89113087343176,4.02382857990921,0.000189704427767532,0.00787905723327815,0.00694917272243169,"SYT11/PTPRN2/GRIN1/SLC40A1/RAB40C/ATP8A1/RAB5B/MME/DGKI/CACFD1/ABCC8/SLC4A8/STX16/PICALM/SNAP91/DNAJC5/NTF3/SV2A/DISC1/ANP32E/SLC9B2/RAB26/ATM/SEPTIN8/RAB3D/SYNGR4/MAL2/LRRK2/NTF4/RNF112/SLC18B1/SLC6A17/ROGDI/SCAMP5/CLTA",35
"GO:0097060","synaptic membrane","59/1628","452/19880",0.130530973451327,1.59395316474963,3.81484246023666,0.00024205151524764,0.00942488087495497,0.00831255861574131,"ERBB2/SYT11/FLRT2/SYDE1/LRFN2/CACNA2D1/KCNK2/NTNG1/GRIN1/KCNC3/LIN7A/CDH2/NLGN1/DGKI/CHRM3/ABCC8/NECTIN3/LINGO2/SLITRK5/CHRM1/SLC4A8/ABHD17C/NRP2/LPAR1/CNTN1/PICALM/SNAP91/DLG3/KCNJ8/KCNJ2/SLC6A4/ADAM23/HTR1B/GABRD/CBLN1/HIP1R/ATP2B2/CLMP/ANP32E/KCNJ11/DNAJC6/NEO1/FARP1/ITGB3/CACNA2D2/STX2/LIN7B/MUSK/PLXNB1/PPP1R9B/LRRC7/ADCY8/GRIK4/CLSTN2/NCAM2/SHANK2/KCNH1/P2RY1/CLTA",59
"GO:0070160","tight junction","24/1628","136/19880",0.176470588235294,2.15493568434745,4.03625801247127,0.000267376594664793,0.00979856579271564,0.00864214132600754,"AOC1/POF1B/LIN7A/POPDC1/WNK3/JAM3/CLDN18/CLDN4/SHROOM2/MARVELD2/CLDN1/DLG3/WNK4/TRAF4/CLMP/SYNPO/PMP22/PARD6B/CYTH2/LIN7B/F11R/IGSF5/WWTR1/SIPA1L3",24
"GO:0005604","basement membrane","19/1628","97/19880",0.195876288659794,2.39190455685301,4.10410520852279,0.000290629920108785,0.00999073743205809,0.00881163291295822,"LAMA4/FREM2/NID1/COL16A1/NID2/FBN1/COL2A1/EFEMP2/COL28A1/ENTPD2/LAMC3/FN1/COL5A1/COL4A6/SMOC2/AMTN/COL8A2/ANXA2/EGFLAM",19
"GO:0005923","bicellular tight junction","23/1628","129/19880",0.178294573643411,2.17720892139497,4.00611205186343,0.000304693436932751,0.00999073743205809,0.00881163291295822,"AOC1/POF1B/LIN7A/POPDC1/WNK3/JAM3/CLDN18/CLDN4/SHROOM2/MARVELD2/CLDN1/DLG3/WNK4/TRAF4/CLMP/SYNPO/PMP22/PARD6B/CYTH2/LIN7B/F11R/IGSF5/WWTR1",23
"GO:0030863","cortical cytoskeleton","20/1628","109/19880",0.18348623853211,2.24060591033068,3.87884132433384,0.000500225574023951,0.0149637105448771,0.013197696890134,"MISP/GYPC/CDH2/COBL/SHROOM2/SHROOM4/TRPC4/SPTBN4/CDH1/HIP1R/CAP1/MYRIP/TRPV4/PPP1R9B/MLPH/EEF1A1/ACTR2/FLNA/LASP1/CTTN",20
"GO:0042583","chromaffin granule","6/1628","14/19880",0.428571428571429,5.23341523341523,4.73226337726614,0.000504394737467766,0.0149637105448771,0.013197696890134,"SLC17A9/ATP8A1/DNAJC5/CYB561/CTSL/DBH",6
"GO:0030864","cortical actin cytoskeleton","16/1628","80/19880",0.2,2.44226044226044,3.86033796060902,0.000670313275084377,0.0189820531989803,0.0167417956743562,"MISP/CDH2/COBL/SHROOM2/SHROOM4/SPTBN4/CDH1/HIP1R/CAP1/MYRIP/TRPV4/PPP1R9B/MLPH/EEF1A1/ACTR2/LASP1",16
"GO:0042734","presynaptic membrane","28/1628","181/19880",0.154696132596685,1.8890412260578,3.58846185996137,0.000807357584251818,0.0211570915659542,0.0186601365167324,"ERBB2/SYT11/FLRT2/CACNA2D1/NTNG1/KCNC3/CDH2/ABCC8/CHRM1/SLC4A8/LPAR1/CNTN1/PICALM/SNAP91/KCNJ8/SLC6A4/ADAM23/HTR1B/ATP2B2/KCNJ11/DNAJC6/CACNA2D2/STX2/ADCY8/GRIK4/KCNH1/P2RY1/CLTA",28
