Compuesto completo,Compuesto,n HER2-high,n HER2-low,Mediana AUC HER2-high,Mediana AUC HER2-low,Diferencia de medianas,p-valor,Criterio n>=3,FDR
LE-135 (BRD:BRD-K06593056-001-04-8),LE-135,4,5,0.910584717272409,0.857736073740913,0.05284864353149599,0.4126984126984127,Sí,0.7268978084688055
NICLOSAMIDE (BRD:BRD-K35960502-001-20-0),NICLOSAMIDE,4,5,0.8480556323295105,0.865363892275497,-0.017308259945986504,0.4126984126984127,Sí,0.7268978084688055
NOCODAZOLE (BRD:BRD-K12539581-001-23-7),NOCODAZOLE,4,5,0.6985123892018774,0.618284879577332,0.08022750962454539,0.4126984126984127,Sí,0.7268978084688055
NONOXYNOL-9 (BRD:BRD-K88625236-001-04-2),NONOXYNOL-9,4,5,0.8448881033956215,0.861597592341599,-0.01670948894597757,0.4126984126984127,Sí,0.7268978084688055
ONX-0914 (BRD:BRD-K60446698-001-01-2),ONX-0914,5,4,0.61630319531384,0.6408352552162291,-0.024532059902389047,0.4126984126984127,Sí,0.7268978084688055
PANOBINOSTAT (BRD:BRD-K02130563-001-11-4),PANOBINOSTAT,5,4,0.6448296288793659,0.7495237836695396,-0.10469415479017374,0.4126984126984127,Sí,0.7268978084688055
TRICLABENDAZOLE (BRD:BRD-K81916719-001-13-9),TRICLABENDAZOLE,4,5,0.800837688827708,0.773152434800301,0.027685254027406958,0.4126984126984127,Sí,0.7268978084688055
VORINOSTAT (BRD:BRD-K81418486-001-44-2),VORINOSTAT,4,5,0.9207422740668163,0.8703322912044589,0.05040998286235743,0.4126984126984127,Sí,0.7268978084688055
VU0238429 (BRD:BRD-K24187789-001-01-7),VU0238429,4,5,0.8202344112112445,0.775155085321406,0.04507932588983854,0.4126984126984127,Sí,0.7268978084688055
AZALOMYCIN-B (BRD:BRD-K96104201-001-01-5),AZALOMYCIN-B,5,5,0.786842843739952,0.761849048969231,0.024993794770720945,0.42063492063492064,Sí,0.7268978084688055
BETA-LAPACHONE (BRD:BRD-K28061410-001-06-6),BETA-LAPACHONE,5,5,0.771415386095834,0.810886620841551,-0.03947123474571701,0.42063492063492064,Sí,0.7268978084688055
BISINDOLYLMALEIMIDE-IX (BRD:BRD-K06543683-066-02-1),BISINDOLYLMALEIMIDE-IX,5,5,0.832047098110905,0.813664113028267,0.018382985082638026,0.42063492063492064,Sí,0.7268978084688055
DEOXYCORTICOSTERONE-ACETATE (BRD:BRD-K24556098-001-16-7),DEOXYCORTICOSTERONE-ACETATE,5,5,0.7476907805755,0.736770829203966,0.010919951371534009,0.42063492063492064,Sí,0.7268978084688055
EVP4593 (BRD:BRD-K68395654-001-03-1),EVP4593,5,5,0.613850288408304,0.542575270131905,0.07127501827639904,0.42063492063492064,Sí,0.7268978084688055
GSK-2141795 (BRD:BRD-K38332599-001-01-3),GSK-2141795,5,5,0.794019338973553,0.8500508822995365,-0.05603154332598348,0.42063492063492064,Sí,0.7268978084688055
HMN-214 (BRD:BRD-K70511574-001-06-9),HMN-214,5,5,0.750677488147322,0.698924125379414,0.051753362767908095,0.42063492063492064,Sí,0.7268978084688055
IXAZOMIB (BRD:BRD-K78659596-001-03-9),IXAZOMIB,5,5,0.630006545302053,0.487504261563083,0.14250228373897,0.42063492063492064,Sí,0.7268978084688055
KPT-276 (BRD:BRD-K75352575-001-01-3),KPT-276,5,5,0.766158508791067,0.6911542840876,0.0750042247034669,0.42063492063492064,Sí,0.7268978084688055
MLN0128 (BRD:BRD-K59317601-001-05-5),MLN0128,5,5,0.6447808224653887,0.6985552188740546,-0.05377439640866588,0.42063492063492064,Sí,0.7268978084688055
NANCHANGMYCIN (BRD:BRD-A73871920-236-03-6),NANCHANGMYCIN,5,5,0.758088468863922,0.619562398217819,0.138526070646103,0.42063492063492064,Sí,0.7268978084688055
NSC-697923 (BRD:BRD-K20605374-001-05-4),NSC-697923,5,5,0.825967745000688,0.799131263579576,0.026836481421112057,0.42063492063492064,Sí,0.7268978084688055
NVP-AEW541 (BRD:BRD-K24696047-001-02-3),NVP-AEW541,5,5,0.853016181961049,0.919300482549117,-0.066284300588068,0.42063492063492064,Sí,0.7268978084688055
PIK-75 (BRD:BRD-K49371609-003-03-8),PIK-75,5,5,0.588011815939687,0.566039730752255,0.02197208518743199,0.42063492063492064,Sí,0.7268978084688055
SB-939 (BRD:BRD-K86797399-001-05-1),SB-939,5,5,0.646394971832881,0.520455584082882,0.12593938774999902,0.42063492063492064,Sí,0.7268978084688055
AEE788 (BRD:BRD-K40718343-001-02-6),AEE788,4,4,0.8479557622544069,0.919227736781776,-0.07127197452736911,0.4857142857142857,Sí,0.8123642439431913
BROXALDINE (BRD:BRD-K36222532-001-01-8),BROXALDINE,4,4,0.876539744645521,0.8261128355546085,0.05042690909091252,0.4857142857142857,Sí,0.8123642439431913
CEP-37440 (BRD:BRD-K72827473-001-01-0),CEP-37440,4,4,0.9283102096921965,0.933461381069183,-0.0051511713769865075,0.4857142857142857,Sí,0.8123642439431913
DIGOXIN (BRD:BRD-A94756469-001-04-7),DIGOXIN,4,4,0.6395836998577775,0.599063538498091,0.0405201613596865,0.4857142857142857,Sí,0.8123642439431913
EVACETRAPIB (BRD:BRD-K16551357-001-03-2),EVACETRAPIB,4,4,0.9437864915279706,0.8526254828602515,0.09116100866771903,0.4857142857142857,Sí,0.8123642439431913
MGCD-265 (BRD:BRD-K56277358-001-07-5),MGCD-265,4,4,0.8790794437178555,0.9186214581438414,-0.03954201442598593,0.4857142857142857,Sí,0.8123642439431913
PF-00562271 (BRD:BRD-K99545815-001-06-3),PF-00562271,4,4,0.9020378684496355,0.8782881673912595,0.023749701058376038,0.4857142857142857,Sí,0.8123642439431913
REGORAFENIB (BRD:BRD-K16730910-001-10-7),REGORAFENIB,4,4,0.9328846668058066,0.9782953685054023,-0.04541070169959571,0.4857142857142857,Sí,0.8123642439431913
RO-4987655 (BRD:BRD-K64538373-001-01-4),RO-4987655,4,4,0.7838827195443789,0.8123906131749841,-0.02850789363060513,0.4857142857142857,Sí,0.8123642439431913
RO-9187 (BRD:BRD-K57284066-001-01-6),RO-9187,4,4,0.8720898863668275,0.8988057458266661,-0.026715859459838565,0.4857142857142857,Sí,0.8123642439431913
TRICHOSTATIN-A (BRD:BRD-K68202742-001-16-5),TRICHOSTATIN-A,4,4,0.590258622731274,0.564754326268657,0.025504296462617093,0.4857142857142857,Sí,0.8123642439431913
A-1065-5 (BRD:BRD-K87124298-001-03-4),A-1065-5,5,5,0.755473217708308,0.784009045409897,-0.028535827701589023,0.5476190476190477,Sí,0.8635265700483092
BAY-11-7085 (BRD:BRD-K48684885-001-04-2),BAY-11-7085,5,5,0.861618167457043,0.850434274704159,0.011183892752884006,0.5476190476190477,Sí,0.8635265700483092
DIGITOXIGENIN (BRD:BRD-K18518344-001-15-9),DIGITOXIGENIN,5,5,0.711250227258069,0.665473196485823,0.04577703077224593,0.5476190476190477,Sí,0.8635265700483092
GSK-J4 (BRD:BRD-K98203492-003-04-1),GSK-J4,5,5,0.839739315474844,0.82496868392214,0.014770631552704083,0.5476190476190477,Sí,0.8635265700483092
JIB04 (BRD:BRD-K76180386-001-01-6),JIB04,5,5,0.730814460547521,0.78949093586893,-0.05867647532140907,0.5476190476190477,Sí,0.8635265700483092
M-344 (BRD:BRD-K45528773-001-07-2),M-344,5,5,0.749565364466503,0.731859003246215,0.017706361220288014,0.5476190476190477,Sí,0.8635265700483092
NAPABUCASIN (BRD:BRD-K22064724-001-01-8),NAPABUCASIN,5,5,0.7345078406704301,0.7440303945861937,-0.00952255391576362,0.5476190476190477,Sí,0.8635265700483092
PI 103 (BRD:BRD-K67868012-001-07-6),PI 103,5,5,0.927250097236147,0.891167798681755,0.036082298554392045,0.5476190476190477,Sí,0.8635265700483092
SIMVASTATIN (BRD:BRD-K22134346-001-24-9),SIMVASTATIN,5,5,0.956257424387717,0.915698336985501,0.04055908740221603,0.5476190476190477,Sí,0.8635265700483092
SU3327 (BRD:BRD-K32730239-001-01-0),SU3327,5,5,0.864304949853215,0.879899362607472,-0.015594412754256992,0.5476190476190477,Sí,0.8635265700483092
TG-100572 (BRD:BRD-K18424115-003-01-3),TG-100572,5,5,0.828725724191512,0.844429319593062,-0.015703595401549975,0.5476190476190477,Sí,0.8635265700483092
THIOMERSAL (BRD:BRD-K61443650-236-13-1),THIOMERSAL,5,5,0.808123943210263,0.909829370959147,-0.10170542774888391,0.5476190476190477,Sí,0.8635265700483092
BEZ235 (BRD:BRD-K12184916-001-19-6),BEZ235,5,4,0.5091193522775799,0.6220477237032442,-0.11292837142566436,0.5555555555555556,Sí,0.8635265700483092
BGT226 (BRD:BRD-K29415052-050-04-8),BGT226,5,4,0.3591258349891,0.365411257579625,-0.006285422590525003,0.5555555555555556,Sí,0.8635265700483092
BIX-02188 (BRD:BRD-K20290250-001-02-1),BIX-02188,4,5,0.9392968197798386,0.885695741431318,0.05360107834852057,0.5555555555555556,Sí,0.8635265700483092
DIANHYDROGALACTITOL (BRD:BRD-K68502831-001-01-2),DIANHYDROGALACTITOL,4,5,0.817067306485864,0.809236739720329,0.007830566765535063,0.5555555555555556,Sí,0.8635265700483092
GAMBOGIC-ACID (BRD:BRD-K08542803-001-02-3),GAMBOGIC-ACID,4,5,0.7029362894060869,0.6657295270627336,0.037206762343353295,0.5555555555555556,Sí,0.8635265700483092
LY3023414 (BRD:BRD-K82967180-001-01-6),LY3023414,4,5,0.5515600996412285,0.601978735852983,-0.050418636211754464,0.5555555555555556,Sí,0.8635265700483092
MARIMASTAT (BRD:BRD-K21396683-001-04-8),MARIMASTAT,4,5,0.8615831666444824,0.851359254443877,0.010223912200605478,0.5555555555555556,Sí,0.8635265700483092
MEFEXAMIDE (BRD:BRD-K20655524-003-12-0),MEFEXAMIDE,5,4,0.67813199302557,0.6456002724706615,0.032531720554908494,0.5555555555555556,Sí,0.8635265700483092
MEK1-2-INHIBITOR (BRD:BRD-K12244279-001-05-8),MEK1-2-INHIBITOR,5,4,0.913022421936174,0.848271168666732,0.06475125326944198,0.5555555555555556,Sí,0.8635265700483092
PARDOPRUNOX (BRD:BRD-K11851476-003-01-7),PARDOPRUNOX,4,5,0.8382230770674695,0.728444974804959,0.1097781022625105,0.5555555555555556,Sí,0.8635265700483092
SCRIPTAID (BRD:BRD-K22503835-001-11-0),SCRIPTAID,5,4,0.856423492484096,0.8889614512011175,-0.032537958717021476,0.5555555555555556,Sí,0.8635265700483092
SRT1720 (BRD:BRD-K95926480-003-03-6),SRT1720,4,5,0.9604587871655086,0.947587482693048,0.012871304472460543,0.5555555555555556,Sí,0.8635265700483092
TMC-353121 (BRD:BRD-K66097663-001-01-8),TMC-353121,5,4,0.852975724372025,0.8855460867534275,-0.03257036238140254,0.5555555555555556,Sí,0.8635265700483092
VISMODEGIB (BRD:BRD-K44827188-001-06-0),VISMODEGIB,4,5,0.9702279360730848,0.9339016724912486,0.036326263581836216,0.5555555555555556,Sí,0.8635265700483092
ACY-1215 (BRD:BRD-K82928847-001-04-7),ACY-1215,3,5,0.878934472279991,0.908794922275175,-0.029860449995184002,0.5714285714285714,Sí,0.8669950738916256
ALISERTIB (BRD:BRD-K75295174-001-05-0),ALISERTIB,3,5,0.80912024250599,0.72626415776179,0.08285608474420003,0.5714285714285714,Sí,0.8669950738916256
DOVITINIB (BRD:BRD-K85402309-043-01-9),DOVITINIB,3,5,0.9185964480310572,0.9404613738744074,-0.021864925843350203,0.5714285714285714,Sí,0.8669950738916256
EBASTINE (BRD:BRD-K13314656-001-01-0),EBASTINE,3,5,0.914009491493016,0.938691235877808,-0.02468174438479198,0.5714285714285714,Sí,0.8669950738916256
EVODIAMINE (BRD:BRD-A68631409-001-05-4),EVODIAMINE,3,5,0.832699852283405,0.823725337086374,0.008974515197031074,0.5714285714285714,Sí,0.8669950738916256
FEDRATINIB (BRD:BRD-K12502280-001-08-0),FEDRATINIB,3,5,0.891292508759454,0.857750331980202,0.033542176779251975,0.5714285714285714,Sí,0.8669950738916256
KW-2478 (BRD:BRD-K41213548-001-02-0),KW-2478,3,5,0.77922660599875,0.734198673219776,0.04502793277897399,0.5714285714285714,Sí,0.8669950738916256
LY2608204 (BRD:BRD-K12068470-001-02-5),LY2608204,3,5,0.801630005987145,0.825119356938403,-0.023489350951258037,0.5714285714285714,Sí,0.8669950738916256
LY456236 (BRD:BRD-K87696786-003-04-4),LY456236,3,5,0.859807233385741,0.844126820350281,0.015680413035460083,0.5714285714285714,Sí,0.8669950738916256
1-NAPHTHYL-PP1 (BRD:BRD-K29542628-001-03-9),1-NAPHTHYL-PP1,3,4,0.879187832861027,0.8483204630610326,0.030867369799994382,0.6285714285714286,Sí,0.8921658986175115
7-HYDROXYSTAUROSPORINE (BRD:BRD-K45293975-001-02-0),7-HYDROXYSTAUROSPORINE,3,4,0.72953442656381,0.6894449083447545,0.04008951821905549,0.6285714285714286,Sí,0.8921658986175115
ABT-702 (BRD:BRD-K36021395-300-02-4),ABT-702,4,3,0.914152560734218,0.882828566985224,0.03132399374899397,0.6285714285714286,Sí,0.8921658986175115
ADEFOVIR-DIPIVOXIL (BRD:BRD-K96159438-001-06-3),ADEFOVIR-DIPIVOXIL,4,3,0.884040632130696,0.863687373108725,0.020353259021970938,0.6285714285714286,Sí,0.8921658986175115
AMG900 (BRD:BRD-K21728777-001-02-3),AMG900,3,4,0.915665647724637,0.656437605616015,0.25922804210862194,0.6285714285714286,Sí,0.8921658986175115
ATIPRIMOD (BRD:BRD-K38527262-300-01-0),ATIPRIMOD,4,3,0.8875761816107206,0.8788690787686755,0.008707102842045122,0.6285714285714286,Sí,0.8921658986175115
BRIGATINIB (BRD:BRD-K56981171-001-02-8),BRIGATINIB,3,4,0.864598123007027,0.9007695009040224,-0.03617137789699543,0.6285714285714286,Sí,0.8921658986175115
CEFDITOREN-PIVOXIL (BRD:BRD-K72167406-001-02-1),CEFDITOREN-PIVOXIL,3,4,0.88109546290431,0.9504331422316845,-0.06933767932737456,0.6285714285714286,Sí,0.8921658986175115
CYCLOHEXIMIDE (BRD:BRD-K36055864-001-19-2),CYCLOHEXIMIDE,3,4,0.877733824694573,0.7795382801040756,0.0981955445904974,0.6285714285714286,Sí,0.8921658986175115
CYPROTERONE-ACETATE (BRD:BRD-K41141507-001-16-2),CYPROTERONE-ACETATE,4,3,0.9022596348467524,0.970028097779598,-0.06776846293284555,0.6285714285714286,Sí,0.8921658986175115
HEXACHLOROPHENE (BRD:BRD-K99792991-001-34-9),HEXACHLOROPHENE,3,4,0.854771879836697,0.8750024121963456,-0.020230532359648556,0.6285714285714286,Sí,0.8921658986175115
NORETYNODREL (BRD:BRD-A00758722-001-04-9),NORETYNODREL,4,3,0.888795209412901,0.953326688368468,-0.06453147895556699,0.6285714285714286,Sí,0.8921658986175115
PARTHENOLIDE (BRD:BRD-K98548675-001-05-9),PARTHENOLIDE,3,4,0.847321510475426,0.8346407786451284,0.012680731830297609,0.6285714285714286,Sí,0.8921658986175115
PICTILISIB (BRD:BRD-K52911425-001-09-8),PICTILISIB,4,3,0.830053322200996,0.773183046361961,0.056870275839035034,0.6285714285714286,Sí,0.8921658986175115
ROCILETINIB (BRD:BRD-K33610132-001-02-9),ROCILETINIB,4,3,0.8782780908051292,0.9339958189763942,-0.05571772817126497,0.6285714285714286,Sí,0.8921658986175115
SB-239063 (BRD:BRD-K82091397-001-03-0),SB-239063,4,3,0.8758157333251799,0.855040569643666,0.020775163681513886,0.6285714285714286,Sí,0.8921658986175115
SDZ-WAG-994 (BRD:BRD-K39558284-001-01-2),SDZ-WAG-994,3,4,0.961512302866341,0.9458583526072606,0.01565395025908045,0.6285714285714286,Sí,0.8921658986175115
SNS-314 (BRD:BRD-K71512533-066-02-8),SNS-314,3,4,0.852696915620405,0.751876740344701,0.10082017527570397,0.6285714285714286,Sí,0.8921658986175115
TAK-733 (BRD:BRD-K26667523-001-02-5),TAK-733,3,4,0.772246408936714,0.6781029308156026,0.09414347812111146,0.6285714285714286,Sí,0.8921658986175115
TALTOBULIN (BRD:BRD-K87512222-019-01-7),TALTOBULIN,3,4,0.544680817281105,0.35287184463737853,0.19180897264372643,0.6285714285714286,Sí,0.8921658986175115
TAS-103 (BRD:BRD-K09426783-300-01-0),TAS-103,3,4,0.760436018091428,0.7255188257516201,0.034917192339807945,0.6285714285714286,Sí,0.8921658986175115
TASISULAM (BRD:BRD-K42495768-001-01-7),TASISULAM,3,4,0.9219725261632288,0.9082320673477927,0.013740458815436063,0.6285714285714286,Sí,0.8921658986175115
TEMSIROLIMUS (BRD:BRD-K42898655-001-01-8),TEMSIROLIMUS,4,3,0.77061400279904,0.8671091504568661,-0.09649514765782607,0.6285714285714286,Sí,0.8921658986175115
TH-302 (BRD:BRD-K20958582-001-01-4),TH-302,3,4,0.849317782721041,0.818262239897674,0.031055542823366977,0.6285714285714286,Sí,0.8921658986175115
TREMORINE (BRD:BRD-K08619838-300-05-7),TREMORINE,4,3,0.8356174576176905,0.847893505309186,-0.012276047691495484,0.6285714285714286,Sí,0.8921658986175115
VISTUSERTIB (BRD:BRD-K99113996-001-02-0),VISTUSERTIB,4,3,0.7369864168558349,0.7163615145865281,0.0206249022693068,0.6285714285714286,Sí,0.8921658986175115
AZILSARTAN (BRD:BRD-K81074237-001-02-3),AZILSARTAN,4,4,0.9337901576746145,0.9253122743571229,0.008477883317491552,0.6857142857142857,Sí,0.9268518518518518
CGP-52411 (BRD:BRD-K13087974-001-02-5),CGP-52411,4,4,0.8332466446529605,0.8203966129292539,0.012850031723706579,0.6857142857142857,Sí,0.9268518518518518
CLOMIFENE (BRD:BRD-K29950728-048-17-4),CLOMIFENE,4,4,0.9172928915116461,0.951310853636235,-0.03401796212458896,0.6857142857142857,Sí,0.9268518518518518
HYPOESTOXIDE (BRD:BRD-A51571244-001-01-9),HYPOESTOXIDE,4,4,0.6975062423206775,0.7546637744441055,-0.057157532123428,0.6857142857142857,Sí,0.9268518518518518
IVERMECTIN (BRD:BRD-K85554912-001-06-3),IVERMECTIN,4,4,0.9248976734578565,0.8168278900604705,0.10806978339738593,0.6857142857142857,Sí,0.9268518518518518
NSC-319726 (BRD:BRD-K99170882-001-04-3),NSC-319726,4,4,0.3868339175447445,0.38566874215465097,0.0011651753900935313,0.6857142857142857,Sí,0.9268518518518518
PENTAMIDINE (BRD:BRD-K13183738-317-10-2),PENTAMIDINE,4,4,0.868683272019424,0.8405325670437925,0.028150704975631435,0.6857142857142857,Sí,0.9268518518518518
PRT062070 (BRD:BRD-K25835157-001-01-4),PRT062070,4,4,0.937780837790491,0.8726504331504334,0.0651304046400576,0.6857142857142857,Sí,0.9268518518518518
TW 37 (BRD:BRD-K28360340-001-08-3),TW 37,4,4,0.712749499667179,0.7095279516053434,0.0032215480618356107,0.6857142857142857,Sí,0.9268518518518518
TYRPHOSTIN-AG-99 (BRD:BRD-K60184833-001-05-6),TYRPHOSTIN-AG-99,4,4,0.8648874497920405,0.8308916025774244,0.033995847214616015,0.6857142857142857,Sí,0.9268518518518518
VENETOCLAX (BRD:BRD-K62391742-001-09-7),VENETOCLAX,4,4,0.8965971193911575,0.9245024302479017,-0.027905310856744192,0.6857142857142857,Sí,0.9268518518518518
CHLOROXINE (BRD:BRD-K17075857-001-18-4),CHLOROXINE,5,5,0.884384465152799,0.829632929696558,0.05475153545624101,0.6904761904761905,Sí,0.9268518518518518
PI3K-IN-2 (BRD:BRD-K62374002-001-01-5),PI3K-IN-2,5,5,0.713247352943389,0.680390515328736,0.03285683761465308,0.6904761904761905,Sí,0.9268518518518518
RO-106-9920 (BRD:BRD-A53134341-001-03-2),RO-106-9920,5,5,0.783920931203682,0.776203857053211,0.0077170741504709595,0.6904761904761905,Sí,0.9268518518518518
RS-17053 (BRD:BRD-K76840893-003-02-5),RS-17053,5,5,0.884691495542101,0.913284912500934,-0.028593416958832996,0.6904761904761905,Sí,0.9268518518518518
WYE-354 (BRD:BRD-K77008974-001-03-2),WYE-354,5,5,0.843834723912661,0.889795049291205,-0.045960325378544,0.6904761904761905,Sí,0.9268518518518518
AM-251 (BRD:BRD-K92000912-001-12-6),AM-251,3,3,0.907011131526714,0.879250681146171,0.027760450380542978,0.7,Sí,0.9268518518518518
ATIPAMEZOLE (BRD:BRD-K39252998-003-01-5),ATIPAMEZOLE,3,3,0.881433277136174,0.902508870136298,-0.02107559300012396,0.7,Sí,0.9268518518518518
CAL-101 (BRD:BRD-K60866521-001-07-1),CAL-101,3,3,0.8965466291155471,0.867131925084643,0.02941470403090407,0.7,Sí,0.9268518518518518
DABRAFENIB (BRD:BRD-K09951645-001-11-8),DABRAFENIB,3,3,0.9550916156890886,0.924200723781636,0.030890891907452644,0.7,Sí,0.9268518518518518
DROSPIRENONE (BRD:BRD-K04394237-001-03-7),DROSPIRENONE,3,3,0.979162987952817,0.876003897627527,0.10315909032529003,0.7,Sí,0.9268518518518518
EPINEPHRINE (BRD:BRD-K63126190-003-01-6),EPINEPHRINE,3,3,0.944907941149251,0.920795754793839,0.024112186355412013,0.7,Sí,0.9268518518518518
GOLVATINIB (BRD:BRD-K69001009-001-02-8),GOLVATINIB,3,3,0.9613081747065187,0.955463555474462,0.0058446192320567025,0.7,Sí,0.9268518518518518
MECLIZINE (BRD:BRD-A50311610-300-10-4),MECLIZINE,3,3,0.961752482363831,0.91788489135104,0.04386759101279103,0.7,Sí,0.9268518518518518
NITARSONE (BRD:BRD-K56707426-001-02-0),NITARSONE,3,3,0.84459446633204,0.809925188204913,0.03466927812712706,0.7,Sí,0.9268518518518518
PRAZOSIN (BRD:BRD-K49111258-003-29-7),PRAZOSIN,3,3,0.931121667476365,0.940342932782586,-0.009221265306220916,0.7,Sí,0.9268518518518518
RS-16566 (BRD:BRD-K80725821-300-02-9),RS-16566,3,3,0.941512608817418,0.926764139963881,0.014748468853537089,0.7,Sí,0.9268518518518518
SEMAXANIB (BRD:BRD-K63504947-001-14-7),SEMAXANIB,3,3,0.9122854925238274,0.856479707423765,0.0558057851000624,0.7,Sí,0.9268518518518518
SPARFLOXACIN (BRD:BRD-K07612980-001-05-3),SPARFLOXACIN,3,3,0.912832652918587,0.946407571865728,-0.03357491894714104,0.7,Sí,0.9268518518518518
BAY-11-7082 (BRD:BRD-K15025317-001-15-1),BAY-11-7082,5,4,0.913334353488808,0.9145982364720785,-0.0012638829832705145,0.7301587301587302,Sí,0.9301799413157988
BIIB-057 (BRD:BRD-K53734668-003-02-0),BIIB-057,4,5,0.918343746298239,0.916763162730459,0.001580583567780014,0.7301587301587302,Sí,0.9301799413157988
BMS-265246 (BRD:BRD-K62814476-001-03-3),BMS-265246,4,5,0.7859803864524946,0.808144544383446,-0.02216415793095139,0.7301587301587302,Sí,0.9301799413157988
CHIDAMIDE (BRD:BRD-K28537285-001-01-8),CHIDAMIDE,4,5,0.7986436321939105,0.767273124253848,0.031370507940062575,0.7301587301587302,Sí,0.9301799413157988
CID-5458317 (BRD:BRD-A08840375-001-01-3),CID-5458317,5,4,0.861558396606527,0.8401810640981315,0.021377332508395464,0.7301587301587302,Sí,0.9301799413157988
ELESCLOMOL (BRD:BRD-K82135108-001-04-3),ELESCLOMOL,4,5,0.7064430422942256,0.6204481431542304,0.08599489913999525,0.7301587301587302,Sí,0.9301799413157988
IKK-2-INHIBITOR-V (BRD:BRD-K74305673-001-06-2),IKK-2-INHIBITOR-V,4,5,0.8533375971488095,0.820189625961337,0.03314797118747248,0.7301587301587302,Sí,0.9301799413157988
LANATOSIDE-C (BRD:BRD-A64242993-001-05-6),LANATOSIDE-C,5,4,0.714698368385405,0.7089673870538751,0.0057309813315299385,0.7301587301587302,Sí,0.9301799413157988
METARAMINOL (BRD:BRD-K96253961-046-03-1),METARAMINOL,5,4,0.80690012845014,0.7579875212281395,0.048912607222000526,0.7301587301587302,Sí,0.9301799413157988
OXYQUINOLINE (BRD:BRD-K66808046-065-03-7),OXYQUINOLINE,5,4,0.953131594005008,0.9468608457945396,0.006270748210468469,0.7301587301587302,Sí,0.9301799413157988
ROMIDEPSIN (BRD:BRD-K61397605-001-03-4),ROMIDEPSIN,5,4,0.224766156296047,0.2024738037082015,0.022292352587845482,0.7301587301587302,Sí,0.9301799413157988
SB-431542 (BRD:BRD-K67298865-001-09-0),SB-431542,4,5,0.786928913714001,0.843283856733389,-0.05635494301938804,0.7301587301587302,Sí,0.9301799413157988
STF-118804 (BRD:BRD-K39171998-001-01-1),STF-118804,5,4,0.692244181227428,0.6785307887725945,0.013713392454833495,0.7301587301587302,Sí,0.9301799413157988
TAK-632 (BRD:BRD-K31866293-001-01-6),TAK-632,5,4,0.857167777028559,0.804120941175769,0.05304683585278991,0.7301587301587302,Sí,0.9301799413157988
TEDIZOLID (BRD:BRD-K59436580-001-01-7),TEDIZOLID,5,4,0.871394381784707,0.82397417857204,0.047420203212666934,0.7301587301587302,Sí,0.9301799413157988
TORIN-2 (BRD:BRD-K68174511-001-06-6),TORIN-2,5,4,0.616453430773658,0.6367206064355015,-0.02026717566184355,0.7301587301587302,Sí,0.9301799413157988
XL888 (BRD:BRD-A03506276-001-01-5),XL888,5,4,0.61569637169961,0.581442870999249,0.03425350070036104,0.7301587301587302,Sí,0.9301799413157988
ALVESPIMYCIN (BRD:BRD-K83988098-001-02-0),ALVESPIMYCIN,3,5,0.8582143046952848,0.8511630653660056,0.007051239329279202,0.7857142857142857,Sí,0.9834323226008127
AZD 2171 (BRD:BRD-K86930074-001-05-0),AZD 2171,3,5,0.799963436527462,0.812897133357088,-0.012933696829625974,0.7857142857142857,Sí,0.9834323226008127
AZD2858 (BRD:BRD-K85849709-001-01-5),AZD2858,3,5,0.858676934699263,0.857620898855096,0.0010560358441670248,0.7857142857142857,Sí,0.9834323226008127
GDC-0980 (BRD:BRD-K23228615-001-02-8),GDC-0980,5,3,0.7510249796669406,0.8001949078856424,-0.04916992821870181,0.7857142857142857,Sí,0.9834323226008127
METATINIB (BRD:BRD-K27182532-001-02-3),METATINIB,3,5,0.797599097665542,0.819310891645623,-0.02171179398008094,0.7857142857142857,Sí,0.9834323226008127
METHOXYFLURANE (BRD:BRD-K06152156-001-01-8),METHOXYFLURANE,3,5,0.844765685385069,0.83174353637323,0.013022149011839068,0.7857142857142857,Sí,0.9834323226008127
REPSOX (BRD:BRD-K80480517-001-02-4),REPSOX,3,5,0.830762766759584,0.891648367941597,-0.060885601182012916,0.7857142857142857,Sí,0.9834323226008127
XANOMELINE (BRD:BRD-K72815923-034-01-2),XANOMELINE,3,5,0.832425813647571,0.82753997696266,0.004885836684910938,0.7857142857142857,Sí,0.9834323226008127
ADAPREV (BRD:BRD-A73427433-240-01-3),ADAPREV,5,5,0.811618981100492,0.790246101814396,0.02137287928609599,0.8412698412698413,Sí,1.0
ALVOCIDIB (BRD:BRD-K87909389-003-03-4),ALVOCIDIB,5,5,0.6346541982263048,0.7190515851421373,-0.08439738691583254,0.8412698412698413,Sí,1.0
AR 42 (BRD:BRD-K13167095-001-02-9),AR 42,5,5,0.757724186867678,0.711921183141291,0.045803003726386904,0.8412698412698413,Sí,1.0
BREFELDIN-A (BRD:BRD-K77841042-001-14-1),BREFELDIN-A,5,5,0.588281325318032,0.571902015064519,0.016379310253513024,0.8412698412698413,Sí,1.0
CD-437 (BRD:BRD-K28907958-001-04-3),CD-437,5,5,0.77679729251025,0.766498673904185,0.010298618606064958,0.8412698412698413,Sí,1.0
CHLORMIDAZOLE (BRD:BRD-K60443845-001-08-6),CHLORMIDAZOLE,5,5,0.861166284993766,0.858544863097708,0.0026214218960579627,0.8412698412698413,Sí,1.0
CURCUMIN (BRD:BRD-K07572174-001-39-4),CURCUMIN,5,5,0.855232225267402,0.846105142233449,0.009127083033952932,0.8412698412698413,Sí,1.0
